,$/kWh,,,OPR_DT,OPR_HR
5251,0.04778681,,,8/6/2020,20
5252,0.0382024,,,8/6/2020,21
5253,0.0321737,,,8/6/2020,22
5254,0.0267016,,,8/6/2020,23
5255,0.0261231,,,8/6/2020,24
5256,0.02225716,,,8/7/2020,1
5257,0.02218674,,,8/7/2020,2
5258,0.02086126,,,8/7/2020,3
5259,0.02078715,,,8/7/2020,4
5260,0.02151765,,,8/7/2020,5
5261,0.0235198,,,8/7/2020,6
5262,0.0312262,,,8/7/2020,7
5263,0.02252549,,,8/7/2020,8
5264,0.01568396,,,8/7/2020,9
5265,0.01497938,,,8/7/2020,10
5266,0.01651835,,,8/7/2020,11
5267,0.01885128,,,8/7/2020,12
5268,0.0211665,,,8/7/2020,13
5269,0.0233207,,,8/7/2020,14
5270,0.02474955,,,8/7/2020,15
5271,0.0263887,,,8/7/2020,16
5272,0.02501905,,,8/7/2020,17
5273,0.02879695,,,8/7/2020,18
5274,0.03733237,,,8/7/2020,19
5275,0.04955442,,,8/7/2020,20
5276,0.0362467,,,8/7/2020,21
5277,0.03210957,,,8/7/2020,22
5278,0.02637443,,,8/7/2020,23
5279,0.02548013,,,8/7/2020,24
5280,0.02355632,,,8/8/2020,1
5281,0.02381574,,,8/8/2020,2
5282,0.02296507,,,8/8/2020,3
5283,0.02307358,,,8/8/2020,4
5284,0.02330968,,,8/8/2020,5
5285,0.02370882,,,8/8/2020,6
5286,0.02710655,,,8/8/2020,7
5287,0.01882675,,,8/8/2020,8
5288,0.01067854,,,8/8/2020,9
5289,0.01100733,,,8/8/2020,10
5290,0.01224484,,,8/8/2020,11
5291,0.01556736,,,8/8/2020,12
5292,0.0191862,,,8/8/2020,13
5293,0.02355373,,,8/8/2020,14
5294,0.0240905,,,8/8/2020,15
5295,0.02550469,,,8/8/2020,16
5296,0.02728891,,,8/8/2020,17
5297,0.02792827,,,8/8/2020,18
5298,0.04062456,,,8/8/2020,19
5299,0.05048285,,,8/8/2020,20
5300,0.03708676,,,8/8/2020,21
5301,0.03152046,,,8/8/2020,22
5302,0.02564631,,,8/8/2020,23
5303,0.0245624,,,8/8/2020,24
5304,0.02554782,,,8/9/2020,1
5305,0.02492218,,,8/9/2020,2
5306,0.02569359,,,8/9/2020,3
5307,0.02493839,,,8/9/2020,4
5308,0.02497113,,,8/9/2020,5
5309,0.02520849,,,8/9/2020,6
5310,0.0264241,,,8/9/2020,7
5311,0.01651652,,,8/9/2020,8
5312,0.00837939,,,8/9/2020,9
5313,0.00916356,,,8/9/2020,10
5314,0.01159345,,,8/9/2020,11
5315,0.01651543,,,8/9/2020,12
5316,0.01983292,,,8/9/2020,13
5317,0.02389138,,,8/9/2020,14
5318,0.0259468,,,8/9/2020,15
5319,0.02849596,,,8/9/2020,16
5320,0.02804515,,,8/9/2020,17
5321,0.03290935,,,8/9/2020,18
5322,0.04525263,,,8/9/2020,19
5323,0.05680337,,,8/9/2020,20
5324,0.04427552,,,8/9/2020,21
5325,0.03270536,,,8/9/2020,22
5326,0.02800064,,,8/9/2020,23
5327,0.02519959,,,8/9/2020,24
5328,0.02448001,,,8/10/2020,1
5329,0.02434212,,,8/10/2020,2
5330,0.02322446,,,8/10/2020,3
5331,0.02266211,,,8/10/2020,4
5332,0.02326344,,,8/10/2020,5
5333,0.02548894,,,8/10/2020,6
5334,0.02773368,,,8/10/2020,7
5335,0.02291579,,,8/10/2020,8
5336,0.01779745,,,8/10/2020,9
5337,0.01749346,,,8/10/2020,10
5338,0.0191604,,,8/10/2020,11
5339,0.02376375,,,8/10/2020,12
5340,0.02565841,,,8/10/2020,13
5341,0.02823655,,,8/10/2020,14
5342,0.02932198,,,8/10/2020,15
5343,0.03066842,,,8/10/2020,16
5344,0.03243994,,,8/10/2020,17
5345,0.04248927,,,8/10/2020,18
5346,0.05399894,,,8/10/2020,19
5347,0.07112688,,,8/10/2020,20
5348,0.04658454,,,8/10/2020,21
5349,0.03747308,,,8/10/2020,22
5350,0.02783817,,,8/10/2020,23
5351,0.02531989,,,8/10/2020,24
5352,0.02495473,,,8/11/2020,1
5353,0.02389019,,,8/11/2020,2
5354,0.02286289,,,8/11/2020,3
5355,0.02211512,,,8/11/2020,4
5356,0.02295445,,,8/11/2020,5
5357,0.02579146,,,8/11/2020,6
5358,0.02902573,,,8/11/2020,7
5359,0.02295767,,,8/11/2020,8
5360,0.01484537,,,8/11/2020,9
5361,0.0165377,,,8/11/2020,10
5362,0.01737728,,,8/11/2020,11
5363,0.02073252,,,8/11/2020,12
5364,0.02457674,,,8/11/2020,13
5365,0.02678885,,,8/11/2020,14
5366,0.02869568,,,8/11/2020,15
5367,0.0288702,,,8/11/2020,16
5368,0.03195592,,,8/11/2020,17
5369,0.0435976,,,8/11/2020,18
5370,0.05477982,,,8/11/2020,19
5371,0.07877324,,,8/11/2020,20
5372,0.04967421,,,8/11/2020,21
5373,0.03625705,,,8/11/2020,22
5374,0.02758262,,,8/11/2020,23
5375,0.02629758,,,8/11/2020,24
5376,0.02546219,,,8/12/2020,1
5377,0.02487,,,8/12/2020,2
5378,0.02398437,,,8/12/2020,3
5379,0.02380609,,,8/12/2020,4
5380,0.02459924,,,8/12/2020,5
5381,0.027239,,,8/12/2020,6
5382,0.03587131,,,8/12/2020,7
5383,0.0265112,,,8/12/2020,8
5384,0.02320088,,,8/12/2020,9
5385,0.02562557,,,8/12/2020,10
5386,0.02636549,,,8/12/2020,11
5387,0.02758802,,,8/12/2020,12
5388,0.02900184,,,8/12/2020,13
5389,0.02866266,,,8/12/2020,14
5390,0.02981938,,,8/12/2020,15
5391,0.03404705,,,8/12/2020,16
5392,0.03429392,,,8/12/2020,17
5393,0.04437413,,,8/12/2020,18
5394,0.05964158,,,8/12/2020,19
5395,0.0800478,,,8/12/2020,20
5396,0.05020999,,,8/12/2020,21
5397,0.03849388,,,8/12/2020,22
5398,0.0306013,,,8/12/2020,23
5399,0.02816776,,,8/12/2020,24
5400,0.02607836,,,8/13/2020,1
5401,0.02560038,,,8/13/2020,2
5402,0.02445833,,,8/13/2020,3
5403,0.02430801,,,8/13/2020,4
5404,0.02455814,,,8/13/2020,5
5405,0.02600696,,,8/13/2020,6
5406,0.03350456,,,8/13/2020,7
5407,0.03007535,,,8/13/2020,8
5408,0.02580702,,,8/13/2020,9
5409,0.02694358,,,8/13/2020,10
5410,0.02960692,,,8/13/2020,11
5411,0.03140985,,,8/13/2020,12
5412,0.03359539,,,8/13/2020,13
5413,0.03588491,,,8/13/2020,14
5414,0.04198471,,,8/13/2020,15
5415,0.0430436,,,8/13/2020,16
5416,0.04783858,,,8/13/2020,17
5417,0.06922213,,,8/13/2020,18
5418,0.14063452,,,8/13/2020,19
5419,0.17914268,,,8/13/2020,20
5420,0.07638286,,,8/13/2020,21
5421,0.04526857,,,8/13/2020,22
5422,0.0328426,,,8/13/2020,23
5423,0.02999376,,,8/13/2020,24
5424,0.03526666,,,8/14/2020,1
5425,0.03254447,,,8/14/2020,2
5426,0.03149399,,,8/14/2020,3
5427,0.03105707,,,8/14/2020,4
5428,0.02970586,,,8/14/2020,5
5429,0.03297967,,,8/14/2020,6
5430,0.03903278,,,8/14/2020,7
5431,0.03641828,,,8/14/2020,8
5432,0.03326592,,,8/14/2020,9
5433,0.03466888,,,8/14/2020,10
5434,0.03636771,,,8/14/2020,11
5435,0.04108628,,,8/14/2020,12
5436,0.04355776,,,8/14/2020,13
5437,0.05222485,,,8/14/2020,14
5438,0.0599895,,,8/14/2020,15
5439,0.07261411,,,8/14/2020,16
5440,0.12893204,,,8/14/2020,17
5441,0.49237955,,,8/14/2020,18
5442,0.8693648,,,8/14/2020,19
5443,0.92898016,,,8/14/2020,20
5444,0.33561707,,,8/14/2020,21
5445,0.07856541,,,8/14/2020,22
5446,0.05179109,,,8/14/2020,23
5447,0.0460965,,,8/14/2020,24
5448,0.04871355,,,8/15/2020,1
5449,0.04529358,,,8/15/2020,2
5450,0.03853697,,,8/15/2020,3
5451,0.03626275,,,8/15/2020,4
5452,0.03409917,,,8/15/2020,5
5453,0.03525152,,,8/15/2020,6
5454,0.03483923,,,8/15/2020,7
5455,0.02907452,,,8/15/2020,8
5456,0.0248257,,,8/15/2020,9
5457,0.02853998,,,8/15/2020,10
5458,0.03179792,,,8/15/2020,11
5459,0.03944736,,,8/15/2020,12
5460,0.04672174,,,8/15/2020,13
5461,0.05151507,,,8/15/2020,14
5462,0.05602466,,,8/15/2020,15
5463,0.07436618,,,8/15/2020,16
5464,0.08105442,,,8/15/2020,17
5465,0.15006293,,,8/15/2020,18
5466,0.6946574,,,8/15/2020,19
5467,0.8051964,,,8/15/2020,20
5468,0.09556371,,,8/15/2020,21
5469,0.06056439,,,8/15/2020,22
5470,0.05372326,,,8/15/2020,23
5471,0.04815119,,,8/15/2020,24
5472,0.05270701,,,8/16/2020,1
5473,0.05151199,,,8/16/2020,2
5474,0.04430175,,,8/16/2020,3
5475,0.04222172,,,8/16/2020,4
5476,0.0386694,,,8/16/2020,5
5477,0.04098325,,,8/16/2020,6
5478,0.03904608,,,8/16/2020,7
5479,0.03020305,,,8/16/2020,8
5480,0.02644323,,,8/16/2020,9
5481,0.02917245,,,8/16/2020,10
5482,0.03205101,,,8/16/2020,11
5483,0.03735003,,,8/16/2020,12
5484,0.04486453,,,8/16/2020,13
5485,0.05162569,,,8/16/2020,14
5486,0.06216304,,,8/16/2020,15
5487,0.07774402,,,8/16/2020,16
5488,0.08119378,,,8/16/2020,17
5489,0.11740076,,,8/16/2020,18
5490,0.30982355,,,8/16/2020,19
5491,0.25119661,,,8/16/2020,20
5492,0.08730009,,,8/16/2020,21
5493,0.06972187,,,8/16/2020,22
5494,0.05874456,,,8/16/2020,23
5495,0.05480512,,,8/16/2020,24
5496,0.03761552,,,8/17/2020,1
5497,0.03629982,,,8/17/2020,2
5498,0.03301365,,,8/17/2020,3
5499,0.03128846,,,8/17/2020,4
5500,0.03056778,,,8/17/2020,5
5501,0.03382402,,,8/17/2020,6
5502,0.04129634,,,8/17/2020,7
5503,0.0371721,,,8/17/2020,8
5504,0.03942428,,,8/17/2020,9
5505,0.03649627,,,8/17/2020,10
5506,0.04087476,,,8/17/2020,11
5507,0.05006302,,,8/17/2020,12
5508,0.05279632,,,8/17/2020,13
5509,0.06433934,,,8/17/2020,14
5510,0.08543246,,,8/17/2020,15
5511,0.16550362,,,8/17/2020,16
5512,0.19285487,,,8/17/2020,17
5513,0.4192887,,,8/17/2020,18
5514,0.8236609,,,8/17/2020,19
5515,0.81192114,,,8/17/2020,20
5516,0.28255045,,,8/17/2020,21
5517,0.08779089,,,8/17/2020,22
5518,0.07140431,,,8/17/2020,23
5519,0.04998231,,,8/17/2020,24
5520,0.05593748,,,8/18/2020,1
5521,0.03887505,,,8/18/2020,2
5522,0.03973582,,,8/18/2020,3
5523,0.03331423,,,8/18/2020,4
5524,0.03571969,,,8/18/2020,5
5525,0.0336031,,,8/18/2020,6
5526,0.05224036,,,8/18/2020,7
5527,0.04480903,,,8/18/2020,8
5528,0.04343062,,,8/18/2020,9
5529,0.0379259,,,8/18/2020,10
5530,0.04201545,,,8/18/2020,11
5531,0.04265397,,,8/18/2020,12
5532,0.05426465,,,8/18/2020,13
5533,0.07425445,,,8/18/2020,14
5534,0.10794671,,,8/18/2020,15
5535,0.12083515,,,8/18/2020,16
5536,0.1995774,,,8/18/2020,17
5537,0.32098233,,,8/18/2020,18
5538,0.40200912,,,8/18/2020,19
5539,0.30160422,,,8/18/2020,20
5540,0.21525719,,,8/18/2020,21
5541,0.19048956,,,8/18/2020,22
5542,0.08349668,,,8/18/2020,23
5543,0.04965591,,,8/18/2020,24
5544,0.04828724,,,8/19/2020,1
5545,0.04500019,,,8/19/2020,2
5546,0.0369707,,,8/19/2020,3
5547,0.03415983,,,8/19/2020,4
5548,0.03440754,,,8/19/2020,5
5549,0.04114878,,,8/19/2020,6
5550,0.06010106,,,8/19/2020,7
5551,0.05239621,,,8/19/2020,8
5552,0.04303552,,,8/19/2020,9
5553,0.03445152,,,8/19/2020,10
5554,0.04850244,,,8/19/2020,11
5555,0.05345474,,,8/19/2020,12
5556,0.06881333,,,8/19/2020,13
5557,0.07158691,,,8/19/2020,14
5558,0.06381677,,,8/19/2020,15
5559,0.08161755,,,8/19/2020,16
5560,0.08460733,,,8/19/2020,17
5561,0.09990328,,,8/19/2020,18
5562,1.008515,,,8/19/2020,19
5563,0.99915643,,,8/19/2020,20
5564,0.0963074,,,8/19/2020,21
5565,0.07832299,,,8/19/2020,22
5566,0.06007354,,,8/19/2020,23
5567,0.05174552,,,8/19/2020,24
5568,0.0429892,,,8/20/2020,1
5569,0.03848441,,,8/20/2020,2
5570,0.03187622,,,8/20/2020,3
5571,0.03109631,,,8/20/2020,4
5572,0.03199803,,,8/20/2020,5
5573,0.03615118,,,8/20/2020,6
5574,0.06693072,,,8/20/2020,7
5575,0.04794996,,,8/20/2020,8
5576,0.03964504,,,8/20/2020,9
5577,0.03902512,,,8/20/2020,10
5578,0.03912591,,,8/20/2020,11
5579,0.0468591,,,8/20/2020,12
5580,0.05600517,,,8/20/2020,13
5581,0.05045287,,,8/20/2020,14
5582,0.05010911,,,8/20/2020,15
5583,0.04501859,,,8/20/2020,16
5584,0.05174094,,,8/20/2020,17
5585,0.07586903,,,8/20/2020,18
5586,0.20605122,,,8/20/2020,19
5587,0.17224113,,,8/20/2020,20
5588,0.07865307,,,8/20/2020,21
5589,0.05690934,,,8/20/2020,22
5590,0.05762011,,,8/20/2020,23
5591,0.04675161,,,8/20/2020,24
5592,0.04041468,,,8/21/2020,1
5593,0.03412928,,,8/21/2020,2
5594,0.03056119,,,8/21/2020,3
5595,0.02939979,,,8/21/2020,4
5596,0.0307747,,,8/21/2020,5
5597,0.03318973,,,8/21/2020,6
5598,0.05886376,,,8/21/2020,7
5599,0.03941078,,,8/21/2020,8
5600,0.03233494,,,8/21/2020,9
5601,0.03491664,,,8/21/2020,10
5602,0.0365001,,,8/21/2020,11
5603,0.04223547,,,8/21/2020,12
5604,0.04844398,,,8/21/2020,13
5605,0.04891587,,,8/21/2020,14
5606,0.04396984,,,8/21/2020,15
5607,0.04978263,,,8/21/2020,16
5608,0.03979038,,,8/21/2020,17
5609,0.05514468,,,8/21/2020,18
5610,0.09182986,,,8/21/2020,19
5611,0.10006279,,,8/21/2020,20
5612,0.08013605,,,8/21/2020,21
5613,0.05744164,,,8/21/2020,22
5614,0.0601981,,,8/21/2020,23
5615,0.04695074,,,8/21/2020,24
5616,0.03535182,,,8/22/2020,1
5617,0.03349496,,,8/22/2020,2
5618,0.03087987,,,8/22/2020,3
5619,0.02985715,,,8/22/2020,4
5620,0.02938923,,,8/22/2020,5
5621,0.03126067,,,8/22/2020,6
5622,0.03783423,,,8/22/2020,7
5623,0.03028379,,,8/22/2020,8
5624,0.02726237,,,8/22/2020,9
5625,0.02913905,,,8/22/2020,10
5626,0.03432093,,,8/22/2020,11
5627,0.03416713,,,8/22/2020,12
5628,0.03531046,,,8/22/2020,13
5629,0.03837605,,,8/22/2020,14
5630,0.04474131,,,8/22/2020,15
5631,0.04556698,,,8/22/2020,16
5632,0.04925172,,,8/22/2020,17
5633,0.05893902,,,8/22/2020,18
5634,0.11383859,,,8/22/2020,19
5635,0.08076818,,,8/22/2020,20
5636,0.05882706,,,8/22/2020,21
5637,0.04678092,,,8/22/2020,22
5638,0.0404426,,,8/22/2020,23
5639,0.03743912,,,8/22/2020,24
5640,0.03510123,,,8/23/2020,1
5641,0.03292792,,,8/23/2020,2
5642,0.03226651,,,8/23/2020,3
5643,0.03057403,,,8/23/2020,4
5644,0.0301943,,,8/23/2020,5
5645,0.03224428,,,8/23/2020,6
5646,0.03293608,,,8/23/2020,7
5647,0.02887043,,,8/23/2020,8
5648,0.02575021,,,8/23/2020,9
5649,0.02729142,,,8/23/2020,10
5650,0.0293525,,,8/23/2020,11
5651,0.03500982,,,8/23/2020,12
5652,0.03733792,,,8/23/2020,13
5653,0.03739547,,,8/23/2020,14
5654,0.04010194,,,8/23/2020,15
5655,0.04564157,,,8/23/2020,16
5656,0.05347111,,,8/23/2020,17
5657,0.06029069,,,8/23/2020,18
5658,0.09228373,,,8/23/2020,19
5659,0.08033563,,,8/23/2020,20
5660,0.05413842,,,8/23/2020,21
5661,0.04436957,,,8/23/2020,22
5662,0.03887111,,,8/23/2020,23
5663,0.0373935,,,8/23/2020,24
5664,0.03072304,,,8/24/2020,1
5665,0.02985005,,,8/24/2020,2
5666,0.02825967,,,8/24/2020,3
5667,0.02799321,,,8/24/2020,4
5668,0.02939401,,,8/24/2020,5
5669,0.03132913,,,8/24/2020,6
5670,0.03952325,,,8/24/2020,7
5671,0.03451774,,,8/24/2020,8
5672,0.03044356,,,8/24/2020,9
5673,0.03147859,,,8/24/2020,10
5674,0.03296692,,,8/24/2020,11
5675,0.03847101,,,8/24/2020,12
5676,0.04168143,,,8/24/2020,13
5677,0.04706567,,,8/24/2020,14
5678,0.0443015,,,8/24/2020,15
5679,0.04966833,,,8/24/2020,16
5680,0.05552694,,,8/24/2020,17
5681,0.0744728,,,8/24/2020,18
5682,0.16036281,,,8/24/2020,19
5683,0.12365889,,,8/24/2020,20
5684,0.0591736,,,8/24/2020,21
5685,0.04584974,,,8/24/2020,22
5686,0.03925624,,,8/24/2020,23
5687,0.03779506,,,8/24/2020,24
5688,0.03488301,,,8/25/2020,1
5689,0.03267184,,,8/25/2020,2
5690,0.03099791,,,8/25/2020,3
5691,0.03091305,,,8/25/2020,4
5692,0.03108466,,,8/25/2020,5
5693,0.03265092,,,8/25/2020,6
5694,0.03882419,,,8/25/2020,7
5695,0.03394022,,,8/25/2020,8
5696,0.03218622,,,8/25/2020,9
5697,0.03250672,,,8/25/2020,10
5698,0.03148879,,,8/25/2020,11
5699,0.0343008,,,8/25/2020,12
5700,0.03540133,,,8/25/2020,13
5701,0.04118908,,,8/25/2020,14
5702,0.0407364,,,8/25/2020,15
5703,0.04636338,,,8/25/2020,16
5704,0.05337587,,,8/25/2020,17
5705,0.06730092,,,8/25/2020,18
5706,0.13600887,,,8/25/2020,19
5707,0.1161297,,,8/25/2020,20
5708,0.05690785,,,8/25/2020,21
5709,0.0470555,,,8/25/2020,22
5710,0.03964302,,,8/25/2020,23
5711,0.03568716,,,8/25/2020,24
5712,0.03292423,,,8/26/2020,1
5713,0.03148143,,,8/26/2020,2
5714,0.03055078,,,8/26/2020,3
5715,0.02933774,,,8/26/2020,4
5716,0.03099225,,,8/26/2020,5
5717,0.03317397,,,8/26/2020,6
5718,0.03920819,,,8/26/2020,7
5719,0.03238059,,,8/26/2020,8
5720,0.02870663,,,8/26/2020,9
5721,0.03107853,,,8/26/2020,10
5722,0.03271494,,,8/26/2020,11
5723,0.0312795,,,8/26/2020,12
5724,0.03608426,,,8/26/2020,13
5725,0.04333868,,,8/26/2020,14
5726,0.04393298,,,8/26/2020,15
5727,0.04982139,,,8/26/2020,16
5728,0.05781463,,,8/26/2020,17
5729,0.07815405,,,8/26/2020,18
5730,0.11897537,,,8/26/2020,19
5731,0.06694832,,,8/26/2020,20
5732,0.04687005,,,8/26/2020,21
5733,0.04011098,,,8/26/2020,22
5734,0.03526925,,,8/26/2020,23
5735,0.03122592,,,8/26/2020,24
5736,0.02933616,,,8/27/2020,1
5737,0.03014077,,,8/27/2020,2
5738,0.02674787,,,8/27/2020,3
5739,0.02595211,,,8/27/2020,4
5740,0.02901134,,,8/27/2020,5
5741,0.03102589,,,8/27/2020,6
5742,0.03603379,,,8/27/2020,7
5743,0.03244263,,,8/27/2020,8
5744,0.03039629,,,8/27/2020,9
5745,0.03051993,,,8/27/2020,10
5746,0.03138909,,,8/27/2020,11
5747,0.03395303,,,8/27/2020,12
5748,0.03547823,,,8/27/2020,13
5749,0.03804333,,,8/27/2020,14
5750,0.04096017,,,8/27/2020,15
5751,0.04510221,,,8/27/2020,16
5752,0.04985288,,,8/27/2020,17
5753,0.06276527,,,8/27/2020,18
5754,0.1500625,,,8/27/2020,19
5755,0.09949635,,,8/27/2020,20
5756,0.05786026,,,8/27/2020,21
5757,0.04795581,,,8/27/2020,22
5758,0.03863222,,,8/27/2020,23
5759,0.0364431,,,8/27/2020,24
5760,0.0310878,,,8/28/2020,1
5761,0.03162705,,,8/28/2020,2
5762,0.03052626,,,8/28/2020,3
5763,0.02931273,,,8/28/2020,4
5764,0.03005277,,,8/28/2020,5
5765,0.03161987,,,8/28/2020,6
5766,0.03451628,,,8/28/2020,7
5767,0.03145568,,,8/28/2020,8
5768,0.02927592,,,8/28/2020,9
5769,0.02913514,,,8/28/2020,10
5770,0.03050304,,,8/28/2020,11
5771,0.03287349,,,8/28/2020,12
5772,0.03299917,,,8/28/2020,13
5773,0.03573442,,,8/28/2020,14
5774,0.03629871,,,8/28/2020,15
5775,0.04106762,,,8/28/2020,16
5776,0.04390495,,,8/28/2020,17
5777,0.06764565,,,8/28/2020,18
5778,0.14336787,,,8/28/2020,19
5779,0.0748879,,,8/28/2020,20
5780,0.04843321,,,8/28/2020,21
5781,0.04236816,,,8/28/2020,22
5782,0.03386861,,,8/28/2020,23
5783,0.03249356,,,8/28/2020,24
5784,0.03484971,,,8/29/2020,1
5785,0.03365196,,,8/29/2020,2
5786,0.03240023,,,8/29/2020,3
5787,0.03260577,,,8/29/2020,4
5788,0.03207453,,,8/29/2020,5
5789,0.03324131,,,8/29/2020,6
5790,0.0345911,,,8/29/2020,7
5791,0.03037533,,,8/29/2020,8
5792,0.01921418,,,8/29/2020,9
5793,0.02060187,,,8/29/2020,10
5794,0.02133714,,,8/29/2020,11
5795,0.02389834,,,8/29/2020,12
5796,0.03029843,,,8/29/2020,13
5797,0.03252394,,,8/29/2020,14
5798,0.03314934,,,8/29/2020,15
5799,0.03858292,,,8/29/2020,16
5800,0.03949894,,,8/29/2020,17
5801,0.05151345,,,8/29/2020,18
5802,0.07408716,,,8/29/2020,19
5803,0.07035932,,,8/29/2020,20
5804,0.04827779,,,8/29/2020,21
5805,0.03942719,,,8/29/2020,22
5806,0.03604959,,,8/29/2020,23
5807,0.03273081,,,8/29/2020,24
5808,0.03286045,,,8/30/2020,1
5809,0.03271271,,,8/30/2020,2
5810,0.03096448,,,8/30/2020,3
5811,0.03143488,,,8/30/2020,4
5812,0.03213471,,,8/30/2020,5
5813,0.0322479,,,8/30/2020,6
5814,0.03077752,,,8/30/2020,7
5815,0.02839534,,,8/30/2020,8
5816,0.01960797,,,8/30/2020,9
5817,0.01773533,,,8/30/2020,10
5818,0.0184801,,,8/30/2020,11
5819,0.02183762,,,8/30/2020,12
5820,0.02682007,,,8/30/2020,13
5821,0.03006819,,,8/30/2020,14
5822,0.03297465,,,8/30/2020,15
5823,0.03386807,,,8/30/2020,16
5824,0.03601096,,,8/30/2020,17
5825,0.04477096,,,8/30/2020,18
5826,0.06938901,,,8/30/2020,19
5827,0.05789387,,,8/30/2020,20
5828,0.0470067,,,8/30/2020,21
5829,0.03613844,,,8/30/2020,22
5830,0.03592347,,,8/30/2020,23
5831,0.03247436,,,8/30/2020,24
5832,0.03073242,,,8/31/2020,1
5833,0.03014248,,,8/31/2020,2
5834,0.0286516,,,8/31/2020,3
5835,0.02861961,,,8/31/2020,4
5836,0.03030065,,,8/31/2020,5
5837,0.0322225,,,8/31/2020,6
5838,0.03687177,,,8/31/2020,7
5839,0.03316066,,,8/31/2020,8
5840,0.02524798,,,8/31/2020,9
5841,0.02101571,,,8/31/2020,10
5842,0.02349524,,,8/31/2020,11
5843,0.02779511,,,8/31/2020,12
5844,0.0307294,,,8/31/2020,13
5845,0.03305872,,,8/31/2020,14
5846,0.03550072,,,8/31/2020,15
5847,0.03696272,,,8/31/2020,16
5848,0.03808294,,,8/31/2020,17
5849,0.04753625,,,8/31/2020,18
5850,0.07596634,,,8/31/2020,19
5851,0.05636283,,,8/31/2020,20
5852,0.04547549,,,8/31/2020,21
5853,0.03894068,,,8/31/2020,22
5854,0.03396861,,,8/31/2020,23
5855,0.03073087,,,8/31/2020,24
5856,0.02739184,,,9/1/2020,1
5857,0.02704276,,,9/1/2020,2
5858,0.02606466,,,9/1/2020,3
5859,0.02617714,,,9/1/2020,4
5860,0.02760237,,,9/1/2020,5
5861,0.03031984,,,9/1/2020,6
5862,0.03574841,,,9/1/2020,7
5863,0.03027628,,,9/1/2020,8
5864,0.02023727,,,9/1/2020,9
5865,0.01582822,,,9/1/2020,10
5866,0.01815804,,,9/1/2020,11
5867,0.02085188,,,9/1/2020,12
5868,0.02547794,,,9/1/2020,13
5869,0.02852652,,,9/1/2020,14
5870,0.02957276,,,9/1/2020,15
5871,0.03405087,,,9/1/2020,16
5872,0.03376407,,,9/1/2020,17
5873,0.03785233,,,9/1/2020,18
5874,0.06538181,,,9/1/2020,19
5875,0.04818015,,,9/1/2020,20
5876,0.0384811,,,9/1/2020,21
5877,0.0355076,,,9/1/2020,22
5878,0.0312636,,,9/1/2020,23
5879,0.02938562,,,9/1/2020,24
5880,0.02794172,,,9/2/2020,1
5881,0.02864624,,,9/2/2020,2
5882,0.02581887,,,9/2/2020,3
5883,0.02604548,,,9/2/2020,4
5884,0.02775569,,,9/2/2020,5
5885,0.03113519,,,9/2/2020,6
5886,0.03722034,,,9/2/2020,7
5887,0.0310118,,,9/2/2020,8
5888,0.01932153,,,9/2/2020,9
5889,0.01638224,,,9/2/2020,10
5890,0.01739006,,,9/2/2020,11
5891,0.01958718,,,9/2/2020,12
5892,0.02380607,,,9/2/2020,13
5893,0.02887445,,,9/2/2020,14
5894,0.03059726,,,9/2/2020,15
5895,0.03100621,,,9/2/2020,16
5896,0.03362316,,,9/2/2020,17
5897,0.03868239,,,9/2/2020,18
5898,0.05847565,,,9/2/2020,19
5899,0.04840511,,,9/2/2020,20
5900,0.03673628,,,9/2/2020,21
5901,0.03310861,,,9/2/2020,22
5902,0.03208812,,,9/2/2020,23
5903,0.03075303,,,9/2/2020,24
5904,0.03140674,,,9/3/2020,1
5905,0.03010122,,,9/3/2020,2
5906,0.02782358,,,9/3/2020,3
5907,0.02799805,,,9/3/2020,4
5908,0.02951782,,,9/3/2020,5
5909,0.03166979,,,9/3/2020,6
5910,0.04045303,,,9/3/2020,7
5911,0.0346312,,,9/3/2020,8
5912,0.02830583,,,9/3/2020,9
5913,0.02693181,,,9/3/2020,10
5914,0.02851489,,,9/3/2020,11
5915,0.03127379,,,9/3/2020,12
5916,0.03420062,,,9/3/2020,13
5917,0.0350035,,,9/3/2020,14
5918,0.0370367,,,9/3/2020,15
5919,0.03832068,,,9/3/2020,16
5920,0.04107432,,,9/3/2020,17
5921,0.04860171,,,9/3/2020,18
5922,0.07624897,,,9/3/2020,19
5923,0.06211056,,,9/3/2020,20
5924,0.04549276,,,9/3/2020,21
5925,0.03956758,,,9/3/2020,22
5926,0.03389044,,,9/3/2020,23
5927,0.03254201,,,9/3/2020,24
5928,0.032996,,,9/4/2020,1
5929,0.0329906,,,9/4/2020,2
5930,0.03122136,,,9/4/2020,3
5931,0.03104142,,,9/4/2020,4
5932,0.0323369,,,9/4/2020,5
5933,0.03540017,,,9/4/2020,6
5934,0.04882636,,,9/4/2020,7
5935,0.03924645,,,9/4/2020,8
5936,0.03190913,,,9/4/2020,9
5937,0.0327072,,,9/4/2020,10
5938,0.03362568,,,9/4/2020,11
5939,0.03944429,,,9/4/2020,12
5940,0.03885669,,,9/4/2020,13
5941,0.04016743,,,9/4/2020,14
5942,0.04015786,,,9/4/2020,15
5943,0.04406924,,,9/4/2020,16
5944,0.04765044,,,9/4/2020,17
5945,0.06128701,,,9/4/2020,18
5946,0.11788884,,,9/4/2020,19
5947,0.08746754,,,9/4/2020,20
5948,0.05753966,,,9/4/2020,21
5949,0.05455493,,,9/4/2020,22
