Hour,$/kWh,,,,,,
5067,0.02356,,,,,,
5068,0.02362,,,,,,
5069,0.02373,,,,,,
5070,0.02464,,,,,,
5071,0.02509,,,,,,
5072,0.02448,,,,,,
5073,0.02448,,,,,,
5074,0.02338,,,,,,
5075,0.02285,,,,,,
5076,0.0181,,,,,,
5077,0.01875,,,,,,
5078,0.02586,,,,,,
5079,0.02635,,,,,,
5080,0.02655,,,,,,
5081,0.02586,,,,,,
5082,0.02578,,,,,,
5083,0.02659,,,,,,
5084,0.02586,,,,,,
5085,0.02586,,,,,,
5086,0.02586,,,,,,
5087,0.02511,,,,,,
5088,0.02416,,,,,,
5089,0.02731,,,,,,
5090,0.02723,,,,,,
5091,0.02709,,,,,,
5092,0.02768,,,,,,
5093,0.02562,,,,,,
5094,0.0308,,,,,,
5095,0.02958,,,,,,
5096,0.02454,,,,,,
5097,0.02428,,,,,,
5098,0.02551,,,,,,
5099,0.02623,,,,,,
5100,0.02702,,,,,,
5101,0.02896,,,,,,
5102,0.08123,,,,,,
5103,0.07507,,,,,,
5104,0.02623,,,,,,
5105,0.02616,,,,,,
5106,0.02701,,,,,,
5107,0.02623,,,,,,
5108,0.02818,,,,,,
5109,0.03466,,,,,,
5110,0.02831,,,,,,
5111,0.02702,,,,,,
5112,0.02599,,,,,,
5113,0.02536,,,,,,
5114,0.0245,,,,,,
5115,0.02453,,,,,,
5116,0.02492,,,,,,
5117,0.02569,,,,,,
5118,0.02638,,,,,,
5119,0.02701,,,,,,
5120,0.02638,,,,,,
5121,0.02638,,,,,,
5122,0.02633,,,,,,
5123,0.02785,,,,,,
5124,0.02845,,,,,,
5125,0.02814,,,,,,
5126,0.02814,,,,,,
5127,0.03257,,,,,,
5128,0.03205,,,,,,
5129,0.03198,,,,,,
5130,0.0304,,,,,,
5131,0.02892,,,,,,
5132,0.0445,,,,,,
5133,0.03901,,,,,,
5134,0.02888,,,,,,
5135,0.02702,,,,,,
5136,0.02544,,,,,,
5137,0.02477,,,,,,
5138,0.02422,,,,,,
5139,0.02415,,,,,,
5140,0.02348,,,,,,
5141,0.02436,,,,,,
5142,0.02534,,,,,,
5143,0.02599,,,,,,
5144,0.0252,,,,,,
5145,0.02536,,,,,,
5146,0.02673,,,,,,
5147,0.02679,,,,,,
5148,0.0283,,,,,,
5149,0.02828,,,,,,
5150,0.02964,,,,,,
5151,0.03365,,,,,,
5152,0.03111,,,,,,
5153,0.02837,,,,,,
5154,0.03068,,,,,,
5155,0.02962,,,,,,
5156,0.03143,,,,,,
5157,0.03431,,,,,,
5158,0.02993,,,,,,
5159,0.02829,,,,,,
5160,0.02655,,,,,,
5161,0.02565,,,,,,
5162,0.02544,,,,,,
5163,0.02548,,,,,,
5164,0.02558,,,,,,
5165,0.02558,,,,,,
5166,0.02611,,,,,,
5167,0.02616,,,,,,
5168,0.02587,,,,,,
5169,0.02554,,,,,,
5170,0.02631,,,,,,
5171,0.02658,,,,,,
5172,0.02702,,,,,,
5173,0.02682,,,,,,
5174,0.02804,,,,,,
5175,0.02892,,,,,,
5176,0.04063,,,,,,
5177,0.03209,,,,,,
5178,0.03092,,,,,,
5179,0.03215,,,,,,
5180,0.10113,,,,,,
5181,0.19879,,,,,,
5182,0.03394,,,,,,
5183,0.02879,,,,,,
5184,0.02654,,,,,,
5185,0.0252,,,,,,
5186,0.02453,,,,,,
5187,0.02456,,,,,,
5188,0.02456,,,,,,
5189,0.02521,,,,,,
5190,0.02631,,,,,,
5191,0.02768,,,,,,
5192,0.02632,,,,,,
5193,0.02635,,,,,,
5194,0.02768,,,,,,
5195,0.02831,,,,,,
5196,0.04725,,,,,,
5197,0.08602,,,,,,
5198,0.04865,,,,,,
5199,0.06508,,,,,,
5200,0.0453,,,,,,
5201,0.03885,,,,,,
5202,0.04287,,,,,,
5203,0.03913,,,,,,
5204,0.0745,,,,,,
5205,0.05928,,,,,,
5206,0.06669,,,,,,
5207,0.02682,,,,,,
5208,0.02558,,,,,,
5209,0.02456,,,,,,
5210,0.02384,,,,,,
5211,0.0237,,,,,,
5212,0.02374,,,,,,
5213,0.02454,,,,,,
5214,0.02521,,,,,,
5215,0.02578,,,,,,
5216,0.02492,,,,,,
5217,0.02432,,,,,,
5218,0.02456,,,,,,
5219,0.02536,,,,,,
5220,0.02638,,,,,,
5221,0.02887,,,,,,
5222,0.03044,,,,,,
5223,0.07772,,,,,,
5224,0.07657,,,,,,
5225,0.09747,,,,,,
5226,0.07082,,,,,,
5227,0.03228,,,,,,
5228,0.1177,,,,,,
5229,0.10088,,,,,,
5230,0.02702,,,,,,
5231,0.02453,,,,,,
5232,0.01833,,,,,,
5233,0.01796,,,,,,
5234,0.02274,,,,,,
5235,0.01746,,,,,,
5236,0.02304,,,,,,
5237,0.0233,,,,,,
5238,0.02375,,,,,,
5239,0.02503,,,,,,
5240,0.02387,,,,,,
5241,0.02343,,,,,,
5242,0.0238,,,,,,
5243,0.02548,,,,,,
5244,0.02623,,,,,,
5245,0.02776,,,,,,
5246,0.02831,,,,,,
5247,0.04684,,,,,,
5248,0.05226,,,,,,
5249,0.08319,,,,,,
5250,0.12579,,,,,,
5251,0.03593,,,,,,
5252,0.03656,,,,,,
5253,0.02955,,,,,,
5254,0.02772,,,,,,
5255,0.02611,,,,,,
5256,0.0244,,,,,,
5257,0.01768,,,,,,
5258,0.01725,,,,,,
5259,0.01666,,,,,,
5260,0.01637,,,,,,
5261,0.01665,,,,,,
5262,0.02257,,,,,,
5263,0.02353,,,,,,
5264,0.02297,,,,,,
5265,0.01758,,,,,,
5266,0.01756,,,,,,
5267,0.01809,,,,,,
5268,0.02565,,,,,,
5269,0.02612,,,,,,
5270,0.02934,,,,,,
5271,0.04171,,,,,,
5272,0.03801,,,,,,
5273,0.05469,,,,,,
5274,0.12679,,,,,,
5275,0.07041,,,,,,
5276,0.0701,,,,,,
5277,0.03013,,,,,,
5278,0.02645,,,,,,
5279,0.02586,,,,,,
5280,0.02536,,,,,,
5281,0.02407,,,,,,
5282,0.02338,,,,,,
5283,0.02307,,,,,,
5284,0.02268,,,,,,
5285,0.02267,,,,,,
5286,0.02359,,,,,,
5287,0.02431,,,,,,
5288,0.02264,,,,,,
5289,0.02268,,,,,,
5290,0.02369,,,,,,
5291,0.0252,,,,,,
5292,0.02586,,,,,,
5293,0.02605,,,,,,
5294,0.02906,,,,,,
5295,0.09098,,,,,,
5296,0.03216,,,,,,
5297,0.10979,,,,,,
5298,0.08743,,,,,,
5299,0.06373,,,,,,
5300,0.1066,,,,,,
5301,0.03224,,,,,,
5302,0.02778,,,,,,
5303,0.0262,,,,,,
5304,0.02578,,,,,,
5305,0.02453,,,,,,
5306,0.02424,,,,,,
5307,0.02359,,,,,,
5308,0.0233,,,,,,
5309,0.02307,,,,,,
5310,0.02338,,,,,,
5311,0.02349,,,,,,
5312,0.02316,,,,,,
5313,0.02303,,,,,,
5314,0.024,,,,,,
5315,0.02431,,,,,,
5316,0.02483,,,,,,
5317,0.02572,,,,,,
5318,0.02586,,,,,,
5319,0.02654,,,,,,
5320,0.02658,,,,,,
5321,0.02728,,,,,,
5322,0.02168,,,,,,
5323,0.02161,,,,,,
5324,0.02836,,,,,,
5325,0.02798,,,,,,
5326,0.0255,,,,,,
5327,0.0192,,,,,,
5328,0.0181,,,,,,
5329,0.01797,,,,,,
5330,0.01777,,,,,,
5331,0.01752,,,,,,
5332,0.01748,,,,,,
5333,0.01723,,,,,,
5334,0.02247,,,,,,
5335,0.02285,,,,,,
5336,0.02144,,,,,,
5337,0.02254,,,,,,
5338,0.02259,,,,,,
5339,0.02316,,,,,,
5340,0.02409,,,,,,
5341,0.02572,,,,,,
5342,0.02623,,,,,,
5343,0.02798,,,,,,
5344,0.03046,,,,,,
5345,0.13492,,,,,,
5346,0.03255,,,,,,
5347,0.03246,,,,,,
5348,0.03562,,,,,,
5349,0.03149,,,,,,
5350,0.02869,,,,,,
5351,0.02617,,,,,,
5352,0.02586,,,,,,
5353,0.02466,,,,,,
5354,0.02367,,,,,,
5355,0.02492,,,,,,
5356,0.02453,,,,,,
5357,0.02509,,,,,,
5358,0.02586,,,,,,
5359,0.0265,,,,,,
5360,0.02586,,,,,,
5361,0.02584,,,,,,
5362,0.02668,,,,,,
5363,0.02778,,,,,,
5364,0.0281,,,,,,
5365,0.0326,,,,,,
5366,0.07888,,,,,,
5367,0.0479,,,,,,
5368,0.0531,,,,,,
5369,0.07968,,,,,,
5370,0.06316,,,,,,
5371,0.04767,,,,,,
5372,0.10853,,,,,,
5373,0.11601,,,,,,
5374,0.20969,,,,,,
5375,0.03022,,,,,,
5376,0.02658,,,,,,
5377,0.02565,,,,,,
5378,0.02511,,,,,,
5379,0.02509,,,,,,
5380,0.0245,,,,,,
5381,0.02453,,,,,,
5382,0.02548,,,,,,
5383,0.02651,,,,,,
5384,0.02673,,,,,,
5385,0.02578,,,,,,
5386,0.02587,,,,,,
5387,0.02579,,,,,,
5388,0.02618,,,,,,
5389,0.02831,,,,,,
5390,0.02893,,,,,,
5391,0.03109,,,,,,
5392,0.02956,,,,,,
5393,0.03572,,,,,,
5394,0.033,,,,,,
5395,0.03204,,,,,,
5396,0.04465,,,,,,
5397,0.07662,,,,,,
5398,0.03149,,,,,,
5399,0.02777,,,,,,
5400,0.02578,,,,,,
5401,0.02454,,,,,,
5402,0.02395,,,,,,
5403,0.02286,,,,,,
5404,0.02315,,,,,,
5405,0.02338,,,,,,
5406,0.02339,,,,,,
5407,0.02521,,,,,,
5408,0.02431,,,,,,
5409,0.02389,,,,,,
5410,0.02331,,,,,,
5411,0.02456,,,,,,
5412,0.01917,,,,,,
5413,0.01936,,,,,,
5414,0.0199,,,,,,
5415,0.02073,,,,,,
5416,0.02164,,,,,,
5417,0.02449,,,,,,
5418,0.02706,,,,,,
5419,0.031,,,,,,
5420,0.17647,,,,,,
5421,0.07909,,,,,,
5422,0.02879,,,,,,
5423,0.02779,,,,,,
5424,0.02586,,,,,,
5425,0.02483,,,,,,
5426,0.02453,,,,,,
5427,0.02395,,,,,,
5428,0.02338,,,,,,
5429,0.02392,,,,,,
5430,0.02389,,,,,,
5431,0.02461,,,,,,
5432,0.02511,,,,,,
5433,0.02338,,,,,,
5434,0.0252,,,,,,
5435,0.0257,,,,,,
5436,0.02599,,,,,,
5437,0.02651,,,,,,
5438,0.02831,,,,,,
5439,0.04849,,,,,,
5440,0.03152,,,,,,
5441,0.03629,,,,,,
5442,0.04551,,,,,,
5443,0.08421,,,,,,
5444,0.04483,,,,,,
5445,0.03179,,,,,,
5446,0.02831,,,,,,
5447,0.02588,,,,,,
5448,0.01876,,,,,,
5449,0.02398,,,,,,
5450,0.02342,,,,,,
5451,0.02319,,,,,,
5452,0.02214,,,,,,
5453,0.02272,,,,,,
5454,0.02439,,,,,,
5455,0.02536,,,,,,
5456,0.02439,,,,,,
5457,0.02387,,,,,,
5458,0.02454,,,,,,
5459,0.02548,,,,,,
5460,0.02586,,,,,,
5461,0.02651,,,,,,
5462,0.02879,,,,,,
5463,0.07014,,,,,,
5464,0.03069,,,,,,
5465,0.03013,,,,,,
5466,0.03422,,,,,,
5467,0.02879,,,,,,
5468,0.03259,,,,,,
5469,0.03055,,,,,,
5470,0.02776,,,,,,
5471,0.0262,,,,,,
5472,0.02586,,,,,,
5473,0.02565,,,,,,
5474,0.02492,,,,,,
5475,0.02453,,,,,,
5476,0.02509,,,,,,
5477,0.02521,,,,,,
5478,0.02565,,,,,,
5479,0.02584,,,,,,
5480,0.02535,,,,,,
5481,0.02454,,,,,,
5482,0.02492,,,,,,
5483,0.02586,,,,,,
5484,0.02601,,,,,,
5485,0.02673,,,,,,
5486,0.02778,,,,,,
5487,0.03305,,,,,,
5488,0.04885,,,,,,
5489,0.04445,,,,,,
5490,0.03022,,,,,,
5491,0.02891,,,,,,
5492,0.09925,,,,,,
5493,0.03309,,,,,,
5494,0.03042,,,,,,
5495,0.02779,,,,,,
5496,0.02605,,,,,,
5497,0.02581,,,,,,
5498,0.02565,,,,,,
5499,0.02572,,,,,,
5500,0.02578,,,,,,
5501,0.02586,,,,,,
5502,0.02587,,,,,,
5503,0.0262,,,,,,
5504,0.02521,,,,,,
5505,0.02453,,,,,,
5506,0.02521,,,,,,
5507,0.02597,,,,,,
5508,0.02778,,,,,,
5509,0.02963,,,,,,
5510,0.07231,,,,,,
5511,0.10142,,,,,,
5512,0.07835,,,,,,
5513,0.05838,,,,,,
5514,0.06904,,,,,,
5515,0.04284,,,,,,
5516,0.14973,,,,,,
5517,0.0891,,,,,,
5518,0.21369,,,,,,
5519,0.27898,,,,,,
5520,0.03135,,,,,,
5521,0.02831,,,,,,
5522,0.02638,,,,,,
5523,0.02587,,,,,,
5524,0.02631,,,,,,
5525,0.0265,,,,,,
5526,0.02772,,,,,,
5527,0.02921,,,,,,
5528,0.02593,,,,,,
5529,0.02631,,,,,,
5530,0.0262,,,,,,
5531,0.02768,,,,,,
5532,0.03314,,,,,,
5533,0.07064,,,,,,
5534,0.10827,,,,,,
5535,0.06096,,,,,,
5536,0.03913,,,,,,
5537,0.04478,,,,,,
5538,0.05858,,,,,,
5539,0.07587,,,,,,
5540,0.11526,,,,,,
5541,0.05011,,,,,,
5542,0.21388,,,,,,
5543,0.073,,,,,,
5544,0.02879,,,,,,
5545,0.02776,,,,,,
5546,0.02668,,,,,,
5547,0.02593,,,,,,
5548,0.02587,,,,,,
5549,0.02586,,,,,,
5550,0.02677,,,,,,
5551,0.02899,,,,,,
5552,0.02668,,,,,,
5553,0.02594,,,,,,
5554,0.02638,,,,,,
5555,0.02878,,,,,,
5556,0.0497,,,,,,
5557,0.12263,,,,,,
5558,0.13414,,,,,,
5559,0.04783,,,,,,
5560,0.09078,,,,,,
5561,0.10539,,,,,,
5562,0.10699,,,,,,
5563,0.08882,,,,,,
5564,0.09018,,,,,,
5565,0.04505,,,,,,
5566,0.04458,,,,,,
5567,0.20588,,,,,,
5568,0.03078,,,,,,
5569,0.02682,,,,,,
5570,0.02567,,,,,,
5571,0.0252,,,,,,
5572,0.02492,,,,,,
5573,0.02492,,,,,,
5574,0.02509,,,,,,
5575,0.02565,,,,,,
5576,0.02431,,,,,,
5577,0.0241,,,,,,
5578,0.02505,,,,,,
5579,0.02536,,,,,,
5580,0.02565,,,,,,
5581,0.02679,,,,,,
5582,0.02917,,,,,,
5583,0.0328,,,,,,
5584,0.06407,,,,,,
5585,0.08007,,,,,,
5586,0.07196,,,,,,
5587,0.06598,,,,,,
5588,0.12838,,,,,,
5589,0.03279,,,,,,
5590,0.03019,,,,,,
5591,0.02651,,,,,,
5592,0.02518,,,,,,
5593,0.0229,,,,,,
5594,0.02206,,,,,,
5595,0.02196,,,,,,
5596,0.01203,,,,,,
5597,0.01203,,,,,,
5598,0.01207,,,,,,
5599,0.02255,,,,,,
5600,0.02206,,,,,,
5601,0.01615,,,,,,
5602,0.02309,,,,,,
5603,0.0177,,,,,,
5604,0.01825,,,,,,
5605,0.02393,,,,,,
5606,0.02508,,,,,,
5607,0.02552,,,,,,
5608,0.02577,,,,,,
5609,0.02683,,,,,,
5610,0.0273,,,,,,
5611,0.02722,,,,,,
5612,0.02633,,,,,,
5613,0.02492,,,,,,
5614,0.02434,,,,,,
5615,0.01818,,,,,,
5616,0.01745,,,,,,
5617,0.0165,,,,,,
5618,0.01163,,,,,,
5619,0.01184,,,,,,
5620,0.02056,,,,,,
5621,0.02083,,,,,,
5622,0.02188,,,,,,
5623,0.02332,,,,,,
5624,0.02252,,,,,,
5625,0.02191,,,,,,
5626,0.02256,,,,,,
5627,0.02423,,,,,,
5628,0.02536,,,,,,
5629,0.02586,,,,,,
5630,0.02682,,,,,,
5631,0.02779,,,,,,
5632,0.02879,,,,,,
5633,0.02878,,,,,,
5634,0.02666,,,,,,
5635,0.02644,,,,,,
5636,0.02776,,,,,,
5637,0.02576,,,,,,
5638,0.02388,,,,,,
5639,0.02424,,,,,,
5640,0.02359,,,,,,
5641,0.0229,,,,,,
5642,0.02253,,,,,,
5643,0.02295,,,,,,
5644,0.02347,,,,,,
5645,0.0237,,,,,,
5646,0.02358,,,,,,
5647,0.02362,,,,,,
5648,0.02211,,,,,,
5649,0.01899,,,,,,
5650,0.02157,,,,,,
5651,0.02264,,,,,,
5652,0.02382,,,,,,
5653,0.02483,,,,,,
5654,0.02528,,,,,,
5655,0.02582,,,,,,
5656,0.02651,,,,,,
5657,0.02587,,,,,,
5658,0.02588,,,,,,
5659,0.02638,,,,,,
5660,0.02777,,,,,,
5661,0.02597,,,,,,
5662,0.02521,,,,,,
5663,0.02424,,,,,,
5664,0.02406,,,,,,
5665,0.02338,,,,,,
5666,0.02338,,,,,,
5667,0.02264,,,,,,
5668,0.02289,,,,,,
5669,0.02282,,,,,,
5670,0.02286,,,,,,
5671,0.02255,,,,,,
5672,0.02126,,,,,,
5673,0.01772,,,,,,
5674,0.01834,,,,,,
5675,0.02176,,,,,,
5676,0.02304,,,,,,
5677,0.02394,,,,,,
5678,0.02536,,,,,,
5679,0.02565,,,,,,
5680,0.02622,,,,,,
5681,0.02651,,,,,,
5682,0.02641,,,,,,
5683,0.0265,,,,,,
5684,0.02951,,,,,,
5685,0.02879,,,,,,
5686,0.02717,,,,,,
5687,0.02559,,,,,,
5688,0.02359,,,,,,
5689,0.02492,,,,,,
5690,0.02461,,,,,,
5691,0.02448,,,,,,
5692,0.02483,,,,,,
5693,0.02434,,,,,,
5694,0.02548,,,,,,
5695,0.02638,,,,,,
5696,0.02565,,,,,,
5697,0.02338,,,,,,
5698,0.02402,,,,,,
5699,0.02509,,,,,,
5700,0.02521,,,,,,
5701,0.02638,,,,,,
5702,0.0265,,,,,,
5703,0.0283,,,,,,
5704,0.02897,,,,,,
5705,0.06491,,,,,,
5706,0.03202,,,,,,
5707,0.06442,,,,,,
5708,0.09653,,,,,,
5709,0.14935,,,,,,
5710,0.04495,,,,,,
5711,0.03661,,,,,,
5712,0.02778,,,,,,
5713,0.0259,,,,,,
5714,0.02509,,,,,,
5715,0.02436,,,,,,
5716,0.02357,,,,,,
5717,0.02332,,,,,,
5718,0.02483,,,,,,
5719,0.02581,,,,,,
5720,0.02511,,,,,,
5721,0.02382,,,,,,
5722,0.02327,,,,,,
5723,0.02422,,,,,,
5724,0.02492,,,,,,
5725,0.02602,,,,,,
5726,0.02746,,,,,,
5727,0.02886,,,,,,
5728,0.05205,,,,,,
5729,0.07316,,,,,,
5730,0.07185,,,,,,
5731,0.06253,,,,,,
5732,0.05397,,,,,,
5733,0.11726,,,,,,
5734,0.0485,,,,,,
5735,0.0283,,,,,,
5736,0.02587,,,,,,
5737,0.02461,,,,,,
5738,0.0241,,,,,,
5739,0.02429,,,,,,
5740,0.02381,,,,,,
5741,0.02387,,,,,,
5742,0.02453,,,,,,
5743,0.02521,,,,,,
5744,0.02509,,,,,,
5745,0.02286,,,,,,
5746,0.02319,,,,,,
5747,0.0233,,,,,,
5748,0.02431,,,,,,
5749,0.02531,,,,,,
5750,0.02586,,,,,,
5751,0.02777,,,,,,
5752,0.09982,,,,,,
5753,0.14518,,,,,,
5754,0.07289,,,,,,
5755,0.08545,,,,,,
5756,0.06829,,,,,,
5757,0.03131,,,,,,
5758,0.02772,,,,,,
5759,0.02554,,,,,,
5760,0.02457,,,,,,
5761,0.02208,,,,,,
5762,0.02091,,,,,,
5763,0.01185,,,,,,
5764,0.02069,,,,,,
5765,0.02237,,,,,,
5766,0.02329,,,,,,
5767,0.02487,,,,,,
5768,0.02359,,,,,,
5769,0.02252,,,,,,
5770,0.02226,,,,,,
5771,0.01717,,,,,,
5772,0.02431,,,,,,
5773,0.02579,,,,,,
5774,0.02668,,,,,,
5775,0.02776,,,,,,
5776,0.02891,,,,,,
5777,0.04044,,,,,,
5778,0.03733,,,,,,
5779,0.05517,,,,,,
5780,0.06484,,,,,,
5781,0.03286,,,,,,
5782,0.02879,,,,,,
5783,0.02651,,,,,,
5784,0.02586,,,,,,
5785,0.02466,,,,,,
5786,0.02432,,,,,,
5787,0.02432,,,,,,
5788,0.02521,,,,,,
5789,0.02521,,,,,,
5790,0.02548,,,,,,
5791,0.02606,,,,,,
5792,0.02651,,,,,,
5793,0.02479,,,,,,
5794,0.02436,,,,,,
5795,0.02429,,,,,,
5796,0.02584,,,,,,
5797,0.02668,,,,,,
5798,0.02779,,,,,,
5799,0.02918,,,,,,
5800,0.04624,,,,,,
5801,0.06432,,,,,,
5802,0.03013,,,,,,
5803,0.02885,,,,,,
5804,0.0966,,,,,,
5805,0.03664,,,,,,
5806,0.02888,,,,,,
5807,0.02777,,,,,,
5808,0.02651,,,,,,
5809,0.02601,,,,,,
5810,0.02579,,,,,,
5811,0.02565,,,,,,
5812,0.02509,,,,,,
5813,0.02453,,,,,,
5814,0.02381,,,,,,
5815,0.02365,,,,,,
5816,0.02293,,,,,,
5817,0.02162,,,,,,
5818,0.02227,,,,,,
5819,0.02338,,,,,,
5820,0.02448,,,,,,
5821,0.01942,,,,,,
5822,0.02571,,,,,,
5823,0.02085,,,,,,
5824,0.02164,,,,,,
5825,0.02907,,,,,,
5826,0.03841,,,,,,
5827,0.02706,,,,,,
5828,0.07707,,,,,,
5829,0.03013,,,,,,
5830,0.02883,,,,,,
5831,0.0288,,,,,,
5832,0.02778,,,,,,
5833,0.02901,,,,,,
5834,0.02513,,,,,,
5835,0.02578,,,,,,
5836,0.02431,,,,,,
5837,0.02434,,,,,,
5838,0.02522,,,,,,
5839,0.02516,,,,,,
5840,0.02434,,,,,,
5841,0.02381,,,,,,
5842,0.02338,,,,,,
5843,0.02483,,,,,,
5844,0.02528,,,,,,
5845,0.02979,,,,,,
5846,0.03082,,,,,,
5847,0.02862,,,,,,
5848,0.04021,,,,,,
5849,0.0506,,,,,,
5850,0.05778,,,,,,
5851,0.03175,,,,,,
5852,0.03217,,,,,,
5853,0.02798,,,,,,
5854,0.02776,,,,,,
5855,0.02664,,,,,,
5856,0.02565,,,,,,
5857,0.02434,,,,,,
5858,0.02408,,,,,,
5859,0.0234,,,,,,
5860,0.02357,,,,,,
5861,0.02378,,,,,,
5862,0.0246,,,,,,
5863,0.02519,,,,,,
5864,0.0251,,,,,,
5865,0.02362,,,,,,
5866,0.0236,,,,,,
5867,0.02434,,,,,,
5868,0.02521,,,,,,
5869,0.02578,,,,,,
5870,0.02586,,,,,,
5871,0.02624,,,,,,
5872,0.02624,,,,,,
5873,0.02753,,,,,,
5874,0.02929,,,,,,
5875,0.03189,,,,,,
5876,0.04606,,,,,,
5877,0.03285,,,,,,
5878,0.03938,,,,,,
5879,0.02729,,,,,,
5880,0.02577,,,,,,
5881,0.02558,,,,,,
5882,0.02558,,,,,,
5883,0.02528,,,,,,
5884,0.02511,,,,,,
5885,0.02483,,,,,,
5886,0.02521,,,,,,
5887,0.02586,,,,,,
5888,0.02568,,,,,,
5889,0.02414,,,,,,
5890,0.02392,,,,,,
5891,0.02367,,,,,,
5892,0.02378,,,,,,
5893,0.02423,,,,,,
5894,0.02375,,,,,,
5895,0.02469,,,,,,
5896,0.02498,,,,,,
5897,0.02549,,,,,,
5898,0.02754,,,,,,
5899,0.03072,,,,,,
5900,0.02783,,,,,,
5901,0.02624,,,,,,
5902,0.02606,,,,,,
5903,0.02581,,,,,,
5904,0.02549,,,,,,
5905,0.02516,,,,,,
5906,0.02478,,,,,,
5907,0.02441,,,,,,
5908,0.02434,,,,,,
5909,0.02478,,,,,,
5910,0.02565,,,,,,
5911,0.02624,,,,,,
5912,0.02578,,,,,,
5913,0.02434,,,,,,
5914,0.02362,,,,,,
5915,0.02338,,,,,,
5916,0.02306,,,,,,
5917,0.02434,,,,,,
5918,0.02572,,,,,,
5919,0.02651,,,,,,
5920,0.0309,,,,,,
5921,0.05007,,,,,,
5922,0.09587,,,,,,
5923,0.08225,,,,,,
5924,0.04406,,,,,,
5925,0.2515,,,,,,
5926,0.03178,,,,,,
5927,0.02777,,,,,,
5928,0.02586,,,,,,
5929,0.02506,,,,,,
5930,0.02415,,,,,,
5931,0.02338,,,,,,
5932,0.02338,,,,,,
5933,0.02368,,,,,,
5934,0.02434,,,,,,
5935,0.02565,,,,,,
5936,0.02546,,,,,,
5937,0.0228,,,,,,
5938,0.02338,,,,,,
5939,0.02381,,,,,,
5940,0.02453,,,,,,
5941,0.02536,,,,,,
5942,0.02568,,,,,,
5943,0.02558,,,,,,
5944,0.02565,,,,,,
5945,0.02625,,,,,,
5946,0.02698,,,,,,
5947,0.02778,,,,,,
5948,0.04466,,,,,,
5949,0.02778,,,,,,
5950,0.02586,,,,,,
5951,0.02424,,,,,,
5952,0.02354,,,,,,
5953,0.02303,,,,,,
5954,0.0214,,,,,,
5955,0.0209,,,,,,
5956,0.02178,,,,,,
5957,0.02199,,,,,,
5958,0.02276,,,,,,
5959,0.02405,,,,,,
5960,0.02441,,,,,,
5961,0.02303,,,,,,
5962,0.02432,,,,,,
5963,0.02434,,,,,,
5964,0.02483,,,,,,
5965,0.02546,,,,,,
5966,0.02624,,,,,,
5967,0.05239,,,,,,
5968,0.02891,,,,,,
5969,0.02958,,,,,,
5970,0.02702,,,,,,
5971,0.02743,,,,,,
5972,0.02652,,,,,,
5973,0.02567,,,,,,
5974,0.02434,,,,,,
5975,0.02411,,,,,,
5976,0.02309,,,,,,
5977,0.02245,,,,,,
5978,0.02228,,,,,,
5979,0.02241,,,,,,
5980,0.02198,,,,,,
5981,0.02212,,,,,,
5982,0.02258,,,,,,
5983,0.02381,,,,,,
5984,0.02411,,,,,,
5985,0.0231,,,,,,
5986,0.02327,,,,,,
5987,0.02338,,,,,,
5988,0.02434,,,,,,
5989,0.02405,,,,,,
5990,0.02559,,,,,,
5991,0.02625,,,,,,
5992,0.02651,,,,,,
5993,0.02883,,,,,,
5994,0.02997,,,,,,
5995,0.02779,,,,,,
5996,0.03444,,,,,,
5997,0.02636,,,,,,
5998,0.02557,,,,,,
5999,0.02375,,,,,,
6000,0.02253,,,,,,
6001,0.02247,,,,,,
6002,0.02194,,,,,,
6003,0.02026,,,,,,
6004,0.02045,,,,,,
6005,0.02144,,,,,,
6006,0.02224,,,,,,
6007,0.02303,,,,,,
6008,0.02303,,,,,,
6009,0.02114,,,,,,
6010,0.0223,,,,,,
6011,0.02354,,,,,,
6012,0.02383,,,,,,
6013,0.02516,,,,,,
6014,0.02635,,,,,,
6015,0.02682,,,,,,
6016,0.02952,,,,,,
6017,0.02793,,,,,,
6018,0.06667,,,,,,
6019,0.03406,,,,,,
6020,0.03311,,,,,,
6021,0.02885,,,,,,
6022,0.02651,,,,,,
6023,0.02512,,,,,,
6024,0.02381,,,,,,
6025,0.02483,,,,,,
6026,0.02469,,,,,,
6027,0.02434,,,,,,
6028,0.02415,,,,,,
6029,0.02441,,,,,,
6030,0.02477,,,,,,
6031,0.02558,,,,,,
6032,0.02586,,,,,,
6033,0.02391,,,,,,
6034,0.02477,,,,,,
6035,0.02557,,,,,,
6036,0.02568,,,,,,
6037,0.02651,,,,,,
6038,0.02779,,,,,,
6039,0.02879,,,,,,
6040,0.02944,,,,,,
6041,0.03078,,,,,,
6042,0.10235,,,,,,
6043,0.10644,,,,,,
6044,0.04861,,,,,,
6045,0.14258,,,,,,
6046,0.07429,,,,,,
6047,0.03201,,,,,,
6048,0.02779,,,,,,
6049,0.02682,,,,,,
6050,0.02578,,,,,,
6051,0.02451,,,,,,
6052,0.02441,,,,,,
6053,0.02478,,,,,,
6054,0.02516,,,,,,
6055,0.02574,,,,,,
6056,0.02565,,,,,,
6057,0.02398,,,,,,
6058,0.02478,,,,,,
6059,0.02441,,,,,,
6060,0.02568,,,,,,
6061,0.02588,,,,,,
6062,0.02584,,,,,,
6063,0.02682,,,,,,
6064,0.02889,,,,,,
6065,0.07966,,,,,,
